349.23,0,1046.5
0,698.46,1396.91
1046.5,0,698.46
0,0,0
1046.5,0,1396.91
349.23,1046.5,0
1046.5,0,349.23
0,1046.5,0
349.23,698.46,0
0,0,0
0,349.23,0
698.46,1396.91,0
698.46,1396.91,0
349.23,0,1396.91
0,698.46,1046.5
698.46,349.23,1046.5
0,1046.5,0
349.23,0,1046.5
698.46,0,349.23
0,0,698.46
698.46,0,1046.5
0,349.23,0
0,0,349.23
698.46,0,349.23
1046.5,0,0
698.46,0,1396.91
698.46,0,0
349.23,698.46,0
698.46,0,1396.91
0,349.23,1046.5
349.23,0,0
349.23,0,698.46
349.23,698.46,0
349.23,698.46,1046.5
698.46,0,0
0,698.46,1396.91
349.23,0,1396.91
349.23,698.46,1046.5
1046.5,0,349.23
0,349.23,1396.91
0,349.23,0
698.46,0,1046.5
0,0,698.46
0,0,698.46
349.23,0,698.46
349.23,0,4186.01
698.46,1046.5,0
349.23,0,0
1046.5,0,349.23
698.46,0,1046.5
1046.5,0,349.23
698.46,4186.01,349.23
349.23,0,4186.01
0,0,349.23
0,0,349.23
0,349.23,0
698.46,0,0
0,0,698.46
698.46,0,0
1046.5,1396.91,0
349.23,698.46,1046.5
0,698.46,0
698.46,0,349.23
349.23,0,1396.91
349.23,0,1046.5
0,1046.5,349.23
1046.5,0,0
349.23,1046.5,0
698.46,0,0
698.46,0,0
0,1046.5,0
349.23,2349.32,0
0,349.23,0
698.46,1046.5,0
0,0,0
2793.83,698.46,0
349.23,0,0
1046.5,0,349.23
2793.83,1046.5,349.23
698.46,1046.5,0
349.23,0,0
0,0,1046.5
0,1046.5,349.23
0,349.23,2793.83
0,0,1046.5
698.46,0,2793.83
0,0,349.23
0,349.23,0
1046.5,0,349.23
349.23,0,1396.91
0,0,349.23
0,2093,349.23
1046.5,349.23,2093
349.23,0,4434.92
349.23,0,1046.5
0,1046.5,698.46
1046.5,0,698.46
698.46,1046.5,0
1396.91,698.46,0
349.23,0,1396.91
698.46,0,349.23
1046.5,349.23,0
698.46,0,349.23
349.23,1396.91,0
0,698.46,2793.83
349.23,0,698.46
1396.91,1760,2793.83
1046.5,0,1396.91
698.46,1396.91,0
698.46,0,1046.5
349.23,698.46,0
349.23,0,698.46
0,698.46,1396.91
698.46,1046.5,1396.91
698.46,0,349.23
349.23,698.46,0
698.46,0,349.23
0,0,1046.5
0,349.23,1046.5
0,0,0
0,349.23,1046.5
1046.5,0,1396.91
698.46,0,0
0,0,698.46
349.23,698.46,0
349.23,2093,0
0,0,698.46
349.23,698.46,0
0,0,698.46
0,0,1046.5
349.23,1396.91,0
349.23,0,698.46
0,1046.5,0
0,1760,349.23
349.23,0,0
0,1396.91,2093
698.46,1046.5,0
698.46,0,349.23
2093,4186.01,2349.32
1046.5,349.23,0
0,698.46,0
0,0,1046.5
0,1396.91,349.23
0,1046.5,0
0,349.23,0
349.23,1760,0
349.23,0,1396.91
698.46,0,1396.91
0,349.23,0
1046.5,0,1396.91
1046.5,1396.91,9397.27
0,698.46,1396.91
349.23,698.46,4434.92
0,0,349.23
0,349.23,1046.5
0,349.23,1396.91
349.23,698.46,0
698.46,349.23,1046.5
349.23,698.46,0
349.23,698.46,0
698.46,0,1046.5
698.46,0,1396.91
1396.91,1046.5,0
349.23,698.46,1396.91
0,698.46,1046.5
698.46,0,15804
349.23,0,698.46
698.46,0,1396.91
0,349.23,1046.5
0,0,698.46
0,1396.91,2349.32
349.23,0,1046.5
1046.5,349.23,0
349.23,0,0
698.46,0,0
349.23,0,0
1046.5,1396.91,0
0,349.23,698.46
1760,0,2093
0,2349.32,2793.83
2093,0,0
698.46,0,1046.5
349.23,0,698.46
2093,1046.5,3729.31
0,0,3729.31
3729.31,3520,0
698.46,0,1046.5
349.23,0,0
0,698.46,0
0,1760,2093
0,698.46,1046.5
1396.91,0,1046.5
698.46,0,1046.5
698.46,1396.91,0
698.46,0,1046.5
349.23,1046.5,0
698.46,0,0
349.23,0,1760
0,698.46,1046.5
349.23,1046.5,2093
0,0,1046.5
349.23,0,1396.91
1046.5,0,1396.91
349.23,0,0
0,698.46,1046.5
0,349.23,698.46
0,698.46,1046.5
1046.5,0,698.46
349.23,698.46,0
0,0,698.46
698.46,0,0
0,698.46,1046.5
349.23,0,698.46
0,11175.3,7040
349.23,698.46,0
0,1396.91,0
0,698.46,0
0,0,1396.91
349.23,0,698.46
1046.5,349.23,0
0,1396.91,0
1396.91,698.46,0
0,0,0
349.23,698.46,2093
698.46,1046.5,1396.91
349.23,1046.5,0
0,698.46,1396.91
0,698.46,0
349.23,698.46,0
698.46,349.23,0
698.46,0,6644.88
349.23,698.46,6644.88
0,349.23,0
349.23,698.46,6644.88
349.23,698.46,0
349.23,6644.88,1046.5
349.23,6644.88,0
0,0,698.46
0,349.23,1396.91
1396.91,0,349.23
349.23,698.46,0
0,349.23,1046.5
0,0,1396.91
0,1046.5,349.23
698.46,0,349.23
349.23,698.46,0
349.23,1046.5,698.46
0,698.46,0
0,698.46,349.23
0,0,349.23
349.23,1046.5,3135.96
349.23,0,698.46
1046.5,0,0
0,349.23,0
1046.5,0,349.23
349.23,0,1046.5
1046.5,0,698.46
1046.5,349.23,0
698.46,0,1396.91
1046.5,0,349.23
698.46,0,349.23
349.23,0,1396.91
0,349.23,0
1046.5,0,698.46
1046.5,0,349.23
0,1046.5,0
1046.5,0,698.46
0,349.23,0
698.46,0,0
0,1046.5,0
0,349.23,1046.5
0,0,349.23
0,698.46,349.23
349.23,0,0
0,0,1046.5
349.23,0,1046.5
0,0,698.46
0,1046.5,698.46
1046.5,698.46,0
698.46,0,1046.5
0,349.23,698.46
698.46,0,1396.91
0,698.46,0
1760,349.23,1046.5
0,1760,2349.32
698.46,0,349.23
349.23,698.46,0
698.46,349.23,1396.91
0,2349.32,0
1760,698.46,349.23
0,2093,0
1396.91,0,2349.32
0,0,349.23
0,1046.5,0
0,2349.32,3135.96
349.23,0,698.46
0,0,2349.32
698.46,0,1046.5
698.46,1046.5,1396.91
0,698.46,1046.5
349.23,0,1396.91
0,698.46,0
349.23,1046.5,698.46
1046.5,0,0
0,698.46,1046.5
349.23,1046.5,0
698.46,0,1046.5
0,0,1046.5
0,349.23,0
0,1396.91,349.23
698.46,1396.91,1046.5
0,0,698.46
0,698.46,0
0,349.23,1396.91
0,349.23,0
349.23,0,1046.5
0,698.46,1396.91
698.46,0,1046.5
0,698.46,3729.31
349.23,698.46,1046.5
349.23,1046.5,0
0,349.23,1396.91
0,0,698.46
349.23,0,698.46
0,698.46,1046.5
0,0,1396.91
349.23,698.46,0
0,698.46,349.23
698.46,0,1396.91
349.23,0,698.46
349.23,0,698.46
0,698.46,349.23
698.46,0,1396.91
0,698.46,349.23
349.23,0,698.46
349.23,0,698.46
0,698.46,0
349.23,698.46,0
349.23,1046.5,0
0,698.46,1396.91
0,698.46,0
698.46,0,1046.5
0,698.46,1046.5
0,0,698.46
0,698.46,0
349.23,0,1046.5
0,698.46,0
0,0,698.46
349.23,0,1396.91
0,349.23,0
698.46,2349.32,0
0,349.23,0
1396.91,0,349.23
0,349.23,0
0,0,1046.5
0,1396.91,349.23
0,698.46,0
0,698.46,1046.5
0,349.23,0
349.23,1046.5,1396.91
0,349.23,0
349.23,0,698.46
0,349.23,0
698.46,1396.91,0
349.23,1046.5,698.46
698.46,349.23,1046.5
0,0,349.23
0,698.46,1046.5
0,0,0
349.23,0,0
0,349.23,698.46
698.46,0,1046.5
0,0,349.23
349.23,0,1046.5
0,698.46,1046.5
0,698.46,1396.91
0,1046.5,698.46
0,1046.5,698.46
0,0,698.46
698.46,0,1396.91
1046.5,698.46,0
0,1046.5,698.46
698.46,0,1396.91
0,1046.5,0
1046.5,0,0
349.23,1046.5,698.46
698.46,0,3729.31
1396.91,0,698.46
0,0,349.23
4698.64,0,349.23
0,1396.91,698.46
0,698.46,1396.91
5587.65,0,698.46
349.23,0,698.46
349.23,1046.5,0
349.23,698.46,0
698.46,0,1396.91
0,7458.62,0
349.23,1046.5,0
349.23,1046.5,5587.65
0,349.23,0
349.23,698.46,0
0,349.23,0
0,349.23,1046.5
698.46,1046.5,0
0,0,349.23
349.23,0,698.46
0,349.23,698.46
0,349.23,1046.5
1046.5,698.46,0
698.46,0,1396.91
1046.5,0,349.23
0,1046.5,698.46
698.46,0,1760
698.46,0,349.23
698.46,0,0
698.46,349.23,0
349.23,698.46,1396.91
698.46,1760,0
2093,0,1760
0,349.23,0
349.23,1760,0
349.23,0,2093
0,0,1046.5
1046.5,698.46,349.23
349.23,0,1046.5
349.23,0,1046.5
0,698.46,0
698.46,1046.5,349.23
1046.5,0,349.23
1046.5,349.23,1396.91
0,1046.5,349.23
698.46,1046.5,0
1046.5,349.23,698.46
349.23,1046.5,698.46
0,1046.5,0
0,0,1396.91
0,1046.5,0
1046.5,698.46,349.23
349.23,1396.91,698.46
349.23,698.46,0
0,349.23,0
349.23,0,1396.91
0,349.23,0
0,349.23,698.46
0,349.23,0
1396.91,0,698.46
698.46,1396.91,0
0,1046.5,0
349.23,0,698.46
0,1046.5,2349.32
698.46,349.23,0
0,349.23,1046.5
0,0,1046.5
0,349.23,0
0,0,349.23
698.46,1046.5,2349.32
0,349.23,1396.91
0,698.46,1396.91
0,698.46,2793.83
1396.91,0,698.46
0,349.23,0
349.23,698.46,2793.83
0,1396.91,0
349.23,0,1046.5
0,698.46,0
349.23,0,1396.91
0,349.23,0
0,698.46,0
698.46,0,1046.5
698.46,1046.5,349.23
0,349.23,0
1396.91,0,0
349.23,0,698.46
0,349.23,698.46
698.46,349.23,1396.91
698.46,0,349.23
349.23,0,0
349.23,2793.83,0
0,349.23,698.46
0,698.46,349.23
1046.5,1396.91,1760
698.46,0,349.23
349.23,0,0
0,349.23,1396.91
698.46,0,2793.83
0,349.23,0
698.46,0,2093
0,349.23,2793.83
1396.91,0,0
0,349.23,0
698.46,0,349.23
1396.91,1046.5,349.23
0,1046.5,349.23
0,0,1046.5
698.46,349.23,0
698.46,0,1046.5
698.46,0,1046.5
0,698.46,0
349.23,0,2349.32
0,1396.91,698.46
698.46,349.23,0
1396.91,698.46,1760
0,698.46,0
0,349.23,0
1396.91,0,0
698.46,349.23,0
698.46,349.23,1046.5
1396.91,0,1046.5
0,349.23,0
349.23,1046.5,0
698.46,0,1046.5
349.23,0,1046.5
698.46,349.23,1396.91
698.46,1396.91,1046.5
0,1396.91,0
349.23,0,0
349.23,0,1396.91
698.46,0,1046.5
698.46,0,0
0,1396.91,0
349.23,1396.91,0
349.23,698.46,0
698.46,0,1046.5
0,698.46,1046.5
349.23,0,0
0,698.46,0
349.23,0,1396.91
698.46,349.23,0
0,698.46,1396.91
0,0,0
0,0,698.46
0,0,4186.01
0,698.46,0
698.46,349.23,1396.91
0,1760,2793.83
698.46,349.23,0
0,698.46,2349.32
0,698.46,2793.83
349.23,698.46,2349.32
0,1046.5,0
0,698.46,1046.5
698.46,349.23,1046.5
0,1396.91,2093
349.23,1760,0
0,349.23,1046.5
0,698.46,0
698.46,0,349.23
0,349.23,1046.5
0,698.46,0
0,698.46,0
698.46,349.23,0
0,349.23,1046.5
1046.5,0,349.23
0,0,349.23
349.23,1046.5,0
0,1046.5,0
698.46,0,1046.5
349.23,1046.5,0
698.46,6644.88,1396.91
698.46,349.23,1046.5
349.23,0,0
349.23,698.46,0
698.46,0,1046.5
0,349.23,698.46
698.46,0,1046.5
0,0,698.46
349.23,698.46,0
0,698.46,0
0,0,1046.5
0,0,1046.5
1396.91,698.46,1046.5
0,698.46,0
2349.32,2793.83,0
349.23,698.46,0
1760,2349.32,2093
1760,2349.32,2093
1760,2349.32,0
0,2349.32,1046.5
0,0,698.46
349.23,0,2349.32
349.23,0,2349.32
0,349.23,3135.96
0,698.46,2349.32
349.23,0,698.46
349.23,3520,1046.5
2349.32,0,0
0,2349.32,1396.91
0,349.23,3135.96
2349.32,0,349.23
698.46,0,3520
349.23,1046.5,2349.32
0,2793.83,3135.96
0,698.46,0
349.23,1046.5,0
0,698.46,0
698.46,0,0
0,349.23,0
349.23,2793.83,0
0,2793.83,3729.31
0,0,3135.96
0,2793.83,0
698.46,0,0
0,349.23,2093
0,349.23,3729.31
0,349.23,0
0,3520,3135.96
349.23,698.46,2093
0,349.23,0
0,698.46,0
349.23,0,0
0,1046.5,0
0,0,2093
349.23,0,1046.5
2093,0,349.23
2093,0,0
698.46,349.23,0
2349.32,2093,349.23
0,0,349.23
0,698.46,1396.91
3729.31,0,2093
